,code,date,news,extract_code,extracted_date
5401,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge05 Mar, 2019 10:13am - 1 week ago",JAG Capital now the largest shareholder of KUB,0024,2019-03-05
5400,https://www.klsescreener.com/v2/news/stock/0024,"Nanyang08 Mar, 2019 00:00am - 1 week ago",佐哈里重返合成董事局,0024,2019-03-08
5399,https://www.klsescreener.com/v2/news/stock/0024,"TheStar09 Mar, 2019 00:00am - 1 week ago",True equality?,0024,2019-03-09
5406,https://www.klsescreener.com/v2/news/stock/0024,"Sinchew04 Mar, 2019 19:43pm - 1 week ago",溢价72%入股‧大马统一最大股东换人,0024,2019-03-04
5405,https://www.klsescreener.com/v2/news/stock/0024,"Orientaldaily04 Mar, 2019 21:05pm - 1 week ago",迎新大股東　大馬統一股價飆,0024,2019-03-04
5409,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge04 Mar, 2019 11:37am - 2 weeks ago",KUB sees entry of new substantial shareholder JAG Capital with 31.99% stake,0024,2019-03-04
5410,https://www.klsescreener.com/v2/news/stock/0024,"TheStar04 Mar, 2019 10:02am - 2 weeks ago",Quick Take: JAG Capital pays large premium for 32% KUB stake,0024,2019-03-04
5407,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge04 Mar, 2019 13:39pm - 2 weeks ago",持股32% JAG Capital成为KUB最大股东,0024,2019-03-04
5408,https://www.klsescreener.com/v2/news/stock/0024,"TheEdge04 Mar, 2019 12:42pm - 2 weeks ago",JAG Capital emerges as largest shareholder in KUB with 32% stake,0024,2019-03-04
1691,https://www.klsescreener.com/v2/news/stock/0026,"TheEdge10 Apr, 2019 18:05pm - 1 week ago",Nova MSC gets nod for latest fundraising exercise to speed up market expansion,0026,2019-04-10
1689,https://www.klsescreener.com/v2/news/stock/0026,"Sinchew11 Apr, 2019 11:30am - 6 days ago",配股获股东放行·荣腾拓展AI自动化,0026,2019-04-11
1690,https://www.klsescreener.com/v2/news/stock/0026,"TheEdge11 Apr, 2019 10:35am - 6 days ago",Nova MSC aims to speed up market expansion,0026,2019-04-11
6457,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge07 Mar, 2019 14:00pm - 1 month ago","Carbon risk not accurately measured in portfolios, says Morningstar",0028,2019-03-07
6456,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge11 Mar, 2019 13:05pm - 1 month ago","Alam Maritim, GPA, Masteel, PCCS, Prestar, Scope, VSolar, WTK",0028,2019-03-11
6455,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge12 Mar, 2019 13:15pm - 4 weeks ago","Danco, DBhd, Fajar, Kian Joo, PCCS, Perdana, Scope, Unimech, Velesto",0028,2019-03-12
6454,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge20 Mar, 2019 13:24pm - 3 weeks ago","Scope, Kian Joo, South Malaysia Industries, HB Global, Bina Darulaman, Jaycorp, Public Packages, Federal",0028,2019-03-20
6453,https://www.klsescreener.com/v2/news/stock/0028,"TheEdge03 Apr, 2019 13:48pm - 1 week ago","Scope, PeterLabs, Lafarge, Sealink, PLS",0028,2019-04-03
6452,https://www.klsescreener.com/v2/news/stock/0028,"TheStar09 Apr, 2019 11:05am - 1 day ago",Shell aims to cut carbon footprint,0028,2019-04-09
2006,https://www.klsescreener.com/v2/news/stock/0032,"TheEdge13 Mar, 2019 13:33pm - 3 weeks ago","AWC, Gadang, Halex, Ho Hup, Jerasia, PCCS, Perdana, Prestariang, Redtone, Salcon, Sapura, SKB, TAS, TRC, Turbo, WCEHB",0032,2019-03-13
2005,https://www.klsescreener.com/v2/news/stock/0032,"TheStar20 Mar, 2019 09:26am - 2 weeks ago","KLCI in the red, Asian markets fall after weak Wall St opening",0032,2019-03-20
2004,https://www.klsescreener.com/v2/news/stock/0032,"Sinchew20 Mar, 2019 12:00pm - 2 weeks ago",MTNS业绩标青·立通国际第三季净利翻7倍,0032,2019-03-20
2003,https://www.klsescreener.com/v2/news/stock/0032,"Nanyang21 Mar, 2019 00:11am - 1 week ago",立通第三季净利翻7倍,0032,2019-03-21
2002,https://www.klsescreener.com/v2/news/stock/0032,"TheEdge01 Apr, 2019 13:36pm - 2 days ago","Gets Global, Redtone, KTB, Tasco, Sealink, Ho Hup, Sycal",0032,2019-04-01
2003,https://www.klsescreener.com/v2/news/stock/0032,"TheEdge17 Apr, 2019 13:21pm - 9 hours ago","Karex, Redtone, Eduspec, NWP, GPA",0032,2019-04-17
11067,https://www.klsescreener.com/v2/news/stock/0032,"TheEdge19 Apr, 2019 13:14pm - 5 days ago","Benalec, DWL, Redtone, Success, Ekovest",0032,2019-04-19
17431,https://www.klsescreener.com/v2/news/stock/0034,"TheEdge11 Apr, 2019 14:00pm - 6 days ago","Off-Market Trades: MSCM Holdings Bhd, Straits Inter Logistics Bhd, JMR Conglomeration Bhd, Eco World Development Group Bhd",0034,2019-04-11
17416,https://www.klsescreener.com/v2/news/stock/0034,"TheEdge18 Apr, 2019 14:00pm - 6 days ago","Off-Market Trades: Parkson Holdings Bhd, AppAsia Bhd, Pegasus Heights Bhd, MSCM Holdings Bhd, Straits Inter Logistics Bhd",0034,2019-04-18
11504,https://www.klsescreener.com/v2/news/stock/0035,"Nanyang29 Mar, 2019 00:10am - 3 weeks ago",OPCOM挑战72仙/敏源,0035,2019-03-29
11503,https://www.klsescreener.com/v2/news/stock/0035,"TheEdge02 Apr, 2019 08:35am - 3 weeks ago","Possible for further upside for Opcom, says PublicInvest Research",0035,2019-04-02
875,https://www.klsescreener.com/v2/news/stock/0037,"TheEdge27 Feb, 2019 10:20am - 1 month ago",KLCI down 0.36% as blue chips drag,0037,2019-02-27
9985,https://www.klsescreener.com/v2/news/stock/0037,"TheEdge27 Feb, 2019 10:39am - 1 month ago",蓝筹股下跌 拖累马股挫0.36%,0037,2019-02-27
9954,https://www.klsescreener.com/v2/news/stock/0037,"TheEdge11 Mar, 2019 11:30am - 1 month ago",Cover Story: Brighter outlook for small caps?,0037,2019-03-11
855,https://www.klsescreener.com/v2/news/stock/0037,"TheStar15 Apr, 2019 07:05am - 1 week ago",RGB to grow gaming concession business,0037,2019-04-15
11303,https://www.klsescreener.com/v2/news/stock/0039,"Nanyang13 Apr, 2019 00:05am - 1 week ago",GFM服务拟派息1.1043仙,0039,2019-04-13
11304,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge12 Apr, 2019 13:36pm - 1 week ago","Sasbadi, GFM, SC Estate, Sedania, QES, NWP, CNI, Prestar",0039,2019-04-12
11306,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge08 Apr, 2019 13:21pm - 2 weeks ago","GRM, Hektar REIT, Talamt, Ann Joo, DPS, Hok Heng, Pentamaster, Pesona Metro, Perak Corp, SMTrack, Success Transformer, Sycal",0039,2019-04-08
11305,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge11 Apr, 2019 14:02pm - 1 week ago","Focus on O&G, construction sectors, HLIB Research tells retail investors",0039,2019-04-11
11307,https://www.klsescreener.com/v2/news/stock/0039,"TheEdge08 Apr, 2019 13:21pm - 2 weeks ago","GFM, Hektar REIT, Talamt, Ann Joo, DPS, Hok Heng, Pentamaster, Pesona Metro, Perak Corp, SMTrack, Success Transformer, Sycal",0039,2019-04-08
18154,https://www.klsescreener.com/v2/news/stock/0041,"Nanyang08 Mar, 2019 00:00am - 1 week ago",PANPAGES易名MSCM,0041,2019-03-08
16230,https://www.klsescreener.com/v2/news/stock/0043,"Sinchew21 Mar, 2019 17:22pm - 2 weeks ago",去年12月来最低·马股泻20.55,0043,2019-03-21
16231,https://www.klsescreener.com/v2/news/stock/0043,"TheStar21 Mar, 2019 09:32am - 2 weeks ago",Quick take: Metronic falls 5% in active trade,0043,2019-03-21
7092,https://www.klsescreener.com/v2/news/stock/0043,"Sinchew19 Mar, 2019 17:19pm - 4 weeks ago",投资者购兴缺缺‧马股全天最低挂收,0043,2019-03-19
7098,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge01 Mar, 2019 21:03pm - 1 month ago",Metronic Global appoints ED Hoo Wai Keong as CEO,0043,2019-03-01
7097,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge18 Mar, 2019 21:49pm - 1 month ago",Metronic eyes US$1b worth of 5G technology smart city solution projects,0043,2019-03-18
7096,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge18 Mar, 2019 22:34pm - 1 month ago","TM, Magni-Tech, AMMB, YTL Corp, Barakah, MHB, Kian Joo, Can-One, Scientex, Daibochi, Tasek Corp, BToto, Metronic and Lotte Chemical Titan",0043,2019-03-18
7095,https://www.klsescreener.com/v2/news/stock/0043,"Chinapress18 Mar, 2019 23:20pm - 1 month ago",子公司与中企签备忘录 美全放眼5G精明城计划,0043,2019-03-18
7094,https://www.klsescreener.com/v2/news/stock/0043,"TheEdge19 Mar, 2019 05:55am - 1 month ago","KLCI seen extending gains, hurdle at 1,700",0043,2019-03-19
7093,https://www.klsescreener.com/v2/news/stock/0043,"TheStar19 Mar, 2019 07:51am - 1 month ago",Metronic eyes engineering solutions jobs worth RM4.08bil,0043,2019-03-19
15232,https://www.klsescreener.com/v2/news/stock/0047,"Nanyang26 Feb, 2019 00:00am - 2 weeks ago",RGT脱离PN17,0047,2019-02-26
6054,https://www.klsescreener.com/v2/news/stock/0047,"TheEdge05 Apr, 2019 20:59pm - 1 week ago",Perisai Petroleum given more time to re-submit regularisation plan,0047,2019-04-05
15168,https://www.klsescreener.com/v2/news/stock/0047,"TheEdge18 Apr, 2019 12:24pm - 6 days ago",Skrine says debt distress lurks among Malaysia private firms,0047,2019-04-18
2894,https://www.klsescreener.com/v2/news/stock/0049,"TheEdge07 Mar, 2019 10:56am - 3 weeks ago",‘Solid recovery prospects for Oceancash’,0049,2019-03-07
2895,https://www.klsescreener.com/v2/news/stock/0049,"TheStar07 Mar, 2019 10:06am - 3 weeks ago","UEM Edgenta, VS Industry, Oceancash, PIE Industrial, all 'buy'",0049,2019-03-07
2897,https://www.klsescreener.com/v2/news/stock/0049,"TheEdge06 Mar, 2019 08:37am - 4 weeks ago",Affin Hwang Capital remains positive on a strong recovery in 2019 for Oceancash,0049,2019-03-06
2896,https://www.klsescreener.com/v2/news/stock/0049,"TheStar06 Mar, 2019 08:46am - 4 weeks ago",Potential strong receovery for Oceancash in 2019,0049,2019-03-06
11963,https://www.klsescreener.com/v2/news/stock/0049,"Sinchew12 Apr, 2019 11:41am - 1 week ago",销售弱· 开销增·元宙3年财测下砍,0049,2019-04-12
8497,https://www.klsescreener.com/v2/news/stock/0051,"TheEdge25 Mar, 2019 21:06pm - 1 week ago",Cuscapi to acquire Singapore-based tech firm for RM7.6m,0051,2019-03-25
17416,https://www.klsescreener.com/v2/news/stock/0053,"TheStar23 Mar, 2019 09:30am - 2 weeks ago",Top 40 Richest Malaysians: Part 8,0053,2019-03-23
3394,https://www.klsescreener.com/v2/news/stock/0060,"Chinapress14 Mar, 2019 23:21pm - 2 weeks ago",我国资本市场规模3.1兆 总筹资额减至1146亿,0060,2019-03-14
15040,https://www.klsescreener.com/v2/news/stock/0060,"TheEdge16 Apr, 2019 09:14am - 1 week ago",Vortex acquires moneylending licence holder for RM2m,0060,2019-04-16
15041,https://www.klsescreener.com/v2/news/stock/0060,"TheEdge15 Apr, 2019 23:02pm - 1 week ago","SMTrack, LPI, Orion IXL, Prestariang, CBIP, Barakah, Vortex, T7 Global and KKB",0060,2019-04-15
15043,https://www.klsescreener.com/v2/news/stock/0060,"Sinchew15 Apr, 2019 17:31pm - 1 week ago",尾市面对套利‧马股全天微起1.16点,0060,2019-04-15
15044,https://www.klsescreener.com/v2/news/stock/0060,"Sinchew15 Apr, 2019 13:05pm - 1 week ago",大马股汇双扬‧富时综指半天起3.20点,0060,2019-04-15
15042,https://www.klsescreener.com/v2/news/stock/0060,"TheEdge15 Apr, 2019 20:26pm - 1 week ago",Vortex acquires Valhalla for RM2m to venture into money lending business,0060,2019-04-15
7988,https://www.klsescreener.com/v2/news/stock/0066,"TheStar22 Mar, 2019 07:51am - 5 days ago",More LSS projects may be in the offing,0066,2019-03-22
7991,https://www.klsescreener.com/v2/news/stock/0066,"TheEdge07 Mar, 2019 14:38pm - 2 weeks ago","Prestariang, Aturmaju, Datasonic, Hume, Latitude, Nova Pharma, Public Packages, Rex, Sarawak Cable, Scomi Energy, Seremban Engineering, Success Transformer, Teck Guan, Vsolar",0066,2019-03-07
7978,https://www.klsescreener.com/v2/news/stock/0066,"TheEdge18 Apr, 2019 22:55pm - 5 days ago",Vsolar to collaborate with HK firm on manufacturing fast chargers,0066,2019-04-18
7977,https://www.klsescreener.com/v2/news/stock/0066,"Sinchew19 Apr, 2019 10:00am - 5 days ago",威能测试重负快充器生产设施,0066,2019-04-19
8614,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge18 Mar, 2019 05:49am - 3 weeks ago","KLCI seen starting week on positive note, support at 1,680",0068,2019-03-18
8615,https://www.klsescreener.com/v2/news/stock/0068,"Chinapress17 Mar, 2019 23:34pm - 3 weeks ago",启昌6650万购Kingdom Infra 间接获取1.5亿特殊合约,0068,2019-03-17
8616,https://www.klsescreener.com/v2/news/stock/0068,"Nanyang16 Mar, 2019 00:11am - 3 weeks ago","6650万全购Kingdom Infra
启昌囊1.5亿出口合约",0068,2019-03-16
8617,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge15 Mar, 2019 22:50pm - 3 weeks ago","Asdion, Boustead Holdings, Boustead Heavy Industries, Country Heights, Eversendai, Pestech, Selangor Properties and Texchem Resources",0068,2019-03-15
17721,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge15 Mar, 2019 21:07pm - 2 weeks ago",启昌以6650万购道北供应基地营运商,0068,2019-03-15
17724,https://www.klsescreener.com/v2/news/stock/0068,"Nanyang26 Feb, 2019 00:05am - 1 month ago","政府重启彭铝土矿开采
启昌恢复赚头",0068,2019-02-26
17731,https://www.klsescreener.com/v2/news/stock/0068,"Nanyang19 Mar, 2019 00:21am - 4 weeks ago",启昌反弹上挑35仙/敏源,0068,2019-03-19
17723,https://www.klsescreener.com/v2/news/stock/0068,"TheEdge15 Mar, 2019 19:39pm - 1 month ago",Asdion buys Tumpat supply base operator for RM66.5 mil,0068,2019-03-15
8628,https://www.klsescreener.com/v2/news/stock/0068,"TheStar18 Mar, 2019 09:04am - 1 week ago","Trading ideas: Boustead, Eversendai, Texchem, Asdion, Selangor Properties",0068,2019-03-18
17359,https://www.klsescreener.com/v2/news/stock/0069,"TheEdge28 Feb, 2019 16:00pm - 3 weeks ago",V Development to launch build-then-sell maiden project,0069,2019-02-28
17358,https://www.klsescreener.com/v2/news/stock/0069,"TheEdge01 Mar, 2019 10:30am - 3 weeks ago","KLCI pares loss but stays below 1,700 as Tenaga, CIMB drag",0069,2019-03-01
17357,https://www.klsescreener.com/v2/news/stock/0069,"TheEdge01 Mar, 2019 11:08am - 3 weeks ago",国能联昌国际走低 拖累马股跌破1700点,0069,2019-03-01
17356,https://www.klsescreener.com/v2/news/stock/0069,"Sinchew01 Mar, 2019 11:13am - 3 weeks ago",马股持续走跌,0069,2019-03-01
8219,https://www.klsescreener.com/v2/news/stock/0069,"TheStar18 Apr, 2019 13:07pm - 6 days ago","Rout continues on Bursa Malaysia, ringgit extends slide",0069,2019-04-18
8220,https://www.klsescreener.com/v2/news/stock/0069,"Sinchew18 Apr, 2019 13:02pm - 6 days ago",马币兑新元17个月新低·马股一度跌破1610点,0069,2019-04-18
17116,https://www.klsescreener.com/v2/news/stock/0070,"TheEdge23 Apr, 2019 14:00pm - 1 day ago","Insider Moves: Kuantan Flour Mills Bhd, Gets Global Bhd, MQ Technology Bhd, Zecon Bhd, MyEG Services Bhd",0070,2019-04-23
7947,https://www.klsescreener.com/v2/news/stock/0072,"TheEdge05 Mar, 2019 14:00pm - 1 month ago","Insider Moves: EA Technique (M) Bhd, Seacera Group Bhd, Seacera Group Bhd, Trive Property Group Bhd, Utusan Melayu (Malaysia) Bhd, Bahvest Resources Bhd, Hartalega Holdings Bhd",0072,2019-03-05
3505,https://www.klsescreener.com/v2/news/stock/0078,"Orientaldaily01 Apr, 2019 21:09pm - 2 days ago",與Red Cargo合作　吉運可從亞航獲益,0078,2019-04-01
3506,https://www.klsescreener.com/v2/news/stock/0078,"TheStar01 Apr, 2019 08:57am - 2 days ago","Trading ideas: Tasco, GDEX, Sunway, Vertice, Eco World and Zelan",0078,2019-04-01
3507,https://www.klsescreener.com/v2/news/stock/0078,"Sinchew30 Mar, 2019 10:05am - 4 days ago",吉运速递与亚航缔结策略伙伴,0078,2019-03-30
3509,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge29 Mar, 2019 19:53pm - 5 days ago",GDEX forms strategic partnership with AirAsia's RedCargo Logistics,0078,2019-03-29
12601,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge02 Apr, 2019 11:14am - 1 week ago",RedCargo tie-up seen to incentivise GDEX to expand,0078,2019-04-02
3510,https://www.klsescreener.com/v2/news/stock/0078,"Nanyang16 Mar, 2019 19:09pm - 2 weeks ago",快递业者出招抢客 物流业赚幅或续萎缩,0078,2019-03-16
3511,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge08 Mar, 2019 13:31pm - 3 weeks ago","SCable, Mitrajaya, Prestar, GDex, Cabnet, MFM, Petra, Dayang, Sasbadi, GPA",0078,2019-03-08
3513,https://www.klsescreener.com/v2/news/stock/0078,"Orientaldaily07 Mar, 2019 21:49pm - 3 weeks ago",快遞加入戰圍　物流業削價競爭壓賺幅,0078,2019-03-07
12601,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge25 Feb, 2019 18:48pm - 2 weeks ago",GDex 2Q net profit up 62%,0078,2019-02-25
3515,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge27 Feb, 2019 10:50am - 1 month ago",Stock With Momentum: GD Express Carrier,0078,2019-02-27
3516,https://www.klsescreener.com/v2/news/stock/0078,"TheStar27 Feb, 2019 08:00am - 1 month ago",GD Express Carrier,0078,2019-02-27
12600,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge25 Feb, 2019 19:55pm - 2 weeks ago",吉运速递次季净利劲扬62%,0078,2019-02-25
3512,https://www.klsescreener.com/v2/news/stock/0078,"Sinchew08 Mar, 2019 11:44am - 3 weeks ago",网购带动·新对手涌现·物流公司赚幅续承压,0078,2019-03-08
12616,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 15:40pm - 1 month ago",GDex shares jump 21% after on strong 2Q earnings,0078,2019-02-26
3504,https://www.klsescreener.com/v2/news/stock/0078,"Nanyang02 Apr, 2019 00:05am - 1 day ago",吉运速递 国际配送潜能大,0078,2019-04-02
3522,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 13:09pm - 1 month ago",KLCI falls 0.47% as energy-linked stocks retreat,0078,2019-02-26
12617,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 13:30pm - 1 month ago","GDEx, HLInd, KKB, Maybulk, Penergy",0078,2019-02-26
3521,https://www.klsescreener.com/v2/news/stock/0078,"Sinchew26 Feb, 2019 13:25pm - 1 month ago",金务大止跌回扬‧马股早盘低迷跌8.19点,0078,2019-02-26
12567,https://www.klsescreener.com/v2/news/stock/0078,"TheStar26 Feb, 2019 17:38pm - 1 month ago","Bursa, key Asian markets shed gains to close in the red",0078,2019-02-26
12570,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge26 Feb, 2019 13:26pm - 1 month ago",能源股回落 马股跌0.47%,0078,2019-02-26
12618,https://www.klsescreener.com/v2/news/stock/0078,"TheStar26 Feb, 2019 09:07am - 4 weeks ago","Trading ideas: Maybulk, Tan Chong, SunCon, APM, UEM Edgenta, GDex",0078,2019-02-26
12552,https://www.klsescreener.com/v2/news/stock/0078,"TheEdge18 Apr, 2019 15:30pm - 6 days ago",Cover Story: The big picture,0078,2019-04-18
14478,https://www.klsescreener.com/v2/news/stock/0079,"Sinchew18 Mar, 2019 17:27pm - 1 week ago",郭令灿股项下跌 马股最高收市,0079,2019-03-18
14422,https://www.klsescreener.com/v2/news/stock/0079,"Sinchew18 Apr, 2019 17:28pm - 6 days ago",马股3连跌,0079,2019-04-18
5330,https://www.klsescreener.com/v2/news/stock/0079,"TheStar08 Apr, 2019 09:03am - 2 days ago","Trading ideas: Icon Offshore, Orion IXL",0079,2019-04-08
14429,https://www.klsescreener.com/v2/news/stock/0079,"TheStar18 Apr, 2019 09:56am - 6 days ago",Quick take: Orion IXL share price up 9% on new coverage,0079,2019-04-18
14427,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge18 Apr, 2019 10:49am - 6 days ago",担忧债评遭降 马股继续走低,0079,2019-04-18
14428,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge18 Apr, 2019 10:21am - 6 days ago",KLCI stays in negative zone on worries of potential downgrade,0079,2019-04-18
14505,https://www.klsescreener.com/v2/news/stock/0079,"TheEdge26 Feb, 2019 10:11am - 2 weeks ago",KLCI dips 0.35% as select blue chips weigh,0079,2019-02-26
